portfolio_id,ticker,quantity,purchase_price,purchase_date,sector
PORT_0032,SAIL.NS,365,176.68,2025-01-01,Metals & Mining
PORT_0033,M&M.NS,251,3257.45,2025-01-01,Automobile and Auto Components
PORT_0033,EICHERMOT.NS,810,9286.74,2025-01-01,Automobile and Auto Components
PORT_0033,VIJAYA.NS,532,1235.59,2025-01-01,Healthcare
PORT_0033,GODREJCP.NS,393,1143.16,2025-01-01,FMCG
PORT_0033,ABCAPITAL.NS,808,330.47,2025-01-01,Financial Services
PORT_0034,NESTLEIND.NS,632,1429.23,2025-01-01,FMCG
PORT_0034,J&KBANK.NS,962,181.38,2025-01-01,Financial Services
PORT_0034,LMW.NS,857,19162.47,2025-01-01,Capital Goods
PORT_0034,SRF.NS,434,2312.92,2025-01-01,Chemicals
PORT_0034,ALKEM.NS,756,5161.01,2025-01-01,Healthcare
PORT_0034,VMART.NS,377,927.86,2025-01-01,Consumer Services
PORT_0034,DABUR.NS,559,405.55,2025-01-01,FMCG
PORT_0034,TITAN.NS,921,4839.03,2025-01-01,Consumer Durables
PORT_0034,NETWEB.NS,153,4051.32,2025-01-01,Information Technology
PORT_0034,LT.NS,750,4820.51,2025-01-01,Construction
PORT_0034,BLUESTARCO.NS,354,1325.96,2025-01-01,Consumer Durables
PORT_0034,BECTORFOOD.NS,705,230.31,2025-01-01,FMCG
PORT_0034,IOB.NS,178,37.41,2025-01-01,Financial Services
PORT_0034,GNFC.NS,42,538.38,2025-01-01,Chemicals
PORT_0034,ERIS.NS,571,1312.11,2025-01-01,Healthcare
PORT_0034,TRENT.NS,402,2925.59,2025-01-01,Consumer Services
PORT_0034,PRAJIND.NS,955,274.69,2025-01-01,Capital Goods
PORT_0034,JUBLFOOD.NS,868,484.28,2025-01-01,Consumer Services
PORT_0035,INFY.NS,592,1282.07,2025-01-01,Information Technology
PORT_0035,ELECON.NS,254,499.98,2025-01-01,Capital Goods
PORT_0035,ATUL.NS,85,7977.32,2025-01-01,Chemicals
PORT_0035,MAPMYINDIA.NS,326,988.68,2025-01-01,Information Technology
PORT_0035,SUNDARMFIN.NS,845,3858.42,2025-01-01,Financial Services
PORT_0036,CROMPTON.NS,35,270.45,2025-01-01,Consumer Durables
PORT_0036,ARE&M.NS,517,1022.68,2025-01-01,Automobile and Auto Components
PORT_0036,SONACOMS.NS,238,885.96,2025-01-01,Automobile and Auto Components
PORT_0036,OFSS.NS,44,11670.94,2025-01-01,Information Technology
PORT_0036,LUPIN.NS,597,2021.88,2025-01-01,Healthcare
PORT_0036,MARICO.NS,770,728.49,2025-01-01,FMCG
PORT_0036,NYKAA.NS,578,393.12,2025-01-01,Consumer Services
PORT_0036,TECHM.NS,21,1734.73,2025-01-01,Information Technology
PORT_0036,INFY.NS,613,1126.98,2025-01-01,Information Technology
PORT_0036,METROPOLIS.NS,847,491.83,2025-01-01,Healthcare
PORT_0036,IDEA.NS,142,12.63,2025-01-01,Telecommunication
PORT_0036,HEIDELBERG.NS,485,178.78,2025-01-01,Construction Materials
PORT_0036,MCX.NS,333,2381.71,2025-01-01,Financial Services
PORT_0036,ALKYLAMINE.NS,647,1815.66,2025-01-01,Chemicals
PORT_0036,BIKAJI.NS,30,739.63,2025-01-01,FMCG
PORT_0036,CONCOR.NS,114,406.15,2025-01-01,Services
PORT_0036,BALAMINES.NS,784,1894.32,2025-01-01,Chemicals
PORT_0036,ANGELONE.NS,154,258.05,2025-01-01,Financial Services
PORT_0036,AFFLE.NS,864,1603.2,2025-01-01,Information Technology
PORT_0036,CHOLAFIN.NS,811,2027.02,2025-01-01,Financial Services
PORT_0037,TIINDIA.NS,193,2686.01,2025-01-01,Automobile and Auto Components
PORT_0037,RELAXO.NS,658,441.88,2025-01-01,Consumer Durables
PORT_0037,BIKAJI.NS,939,582.49,2025-01-01,FMCG
PORT_0037,RAINBOW.NS,274,1261.01,2025-01-01,Healthcare
PORT_0037,INTELLECT.NS,28,672.12,2025-01-01,Information Technology
PORT_0037,NFL.NS,635,80.45,2025-01-01,Chemicals
PORT_0038,CYIENT.NS,986,846.75,2025-01-01,Information Technology
PORT_0038,KOTAKBANK.NS,486,448.19,2025-01-01,Financial Services
PORT_0038,DABUR.NS,266,488.39,2025-01-01,FMCG
PORT_0038,ADANIPORTS.NS,77,1643.74,2025-01-01,Services
PORT_0038,CAPLIPOINT.NS,682,2234.47,2025-01-01,Healthcare
PORT_0038,PIIND.NS,268,2690.8,2025-01-01,Chemicals
PORT_0038,AARTIIND.NS,856,523.94,2025-01-01,Chemicals
PORT_0038,IIFL.NS,473,727.3,2025-01-01,Financial Services
PORT_0038,TITAN.NS,742,5318.2,2025-01-01,Consumer Durables
PORT_0038,BALAMINES.NS,783,1624.01,2025-01-01,Chemicals
PORT_0038,RCF.NS,382,119.82,2025-01-01,Chemicals
PORT_0038,VINATIORGA.NS,417,1212.51,2025-01-01,Chemicals
PORT_0038,MARUTI.NS,350,16193.51,2025-01-01,Automobile and Auto Components
PORT_0038,BALRAMCHIN.NS,660,687.32,2025-01-01,FMCG
PORT_0038,TCS.NS,179,2009.64,2025-01-01,Information Technology
PORT_0038,KNRCON.NS,245,126.11,2025-01-01,Construction
PORT_0038,POLICYBZR.NS,66,1593.84,2025-01-01,Financial Services
PORT_0039,LTTS.NS,53,3874.37,2025-01-01,Information Technology
PORT_0039,POLICYBZR.NS,174,1861.65,2025-01-01,Financial Services
PORT_0039,TIMKEN.NS,301,3100.68,2025-01-01,Capital Goods
PORT_0039,SOUTHBANK.NS,926,50.96,2025-01-01,Financial Services
PORT_0039,SIEMENS.NS,885,3764.42,2025-01-01,Capital Goods
PORT_0039,FINCABLES.NS,213,1160.8,2025-01-01,Capital Goods
PORT_0039,RRKABEL.NS,828,2653.33,2025-01-01,Capital Goods
PORT_0040,KEI.NS,709,4736.58,2025-01-01,Capital Goods
PORT_0040,NFL.NS,439,84.26,2025-01-01,Chemicals
PORT_0040,PETRONET.NS,49,254.35,2025-01-01,Oil Gas & Consumable Fuels
PORT_0040,CEATLTD.NS,188,4142.36,2025-01-01,Automobile and Auto Components
PORT_0040,NESTLEIND.NS,360,1840.04,2025-01-01,FMCG
PORT_0040,YESBANK.NS,515,23.39,2025-01-01,Financial Services
PORT_0040,MANAPPURAM.NS,473,351.87,2025-01-01,Financial Services
PORT_0040,NHPC.NS,352,61.7,2025-01-01,Power
PORT_0041,KALYANKJIL.NS,411,711.39,2025-01-01,Consumer Durables
PORT_0041,ASTRAL.NS,215,1368.08,2025-01-01,Capital Goods
PORT_0041,UBL.NS,709,1398.37,2025-01-01,FMCG
PORT_0041,AJANTPHARM.NS,51,3983.2,2025-01-01,Healthcare
PORT_0041,ERIS.NS,116,1298.63,2025-01-01,Healthcare
PORT_0041,TANLA.NS,374,560.94,2025-01-01,Information Technology
PORT_0041,BEML.NS,656,1743.78,2025-01-01,Capital Goods
PORT_0041,CAPLIPOINT.NS,33,2092.11,2025-01-01,Healthcare
PORT_0041,BALKRISIND.NS,500,2586.48,2025-01-01,Automobile and Auto Components
PORT_0041,VIJAYA.NS,29,1188.9,2025-01-01,Healthcare
PORT_0041,BRITANNIA.NS,739,5709.05,2025-01-01,FMCG
PORT_0042,NETWEB.NS,996,5682.68,2025-01-01,Information Technology
PORT_0042,OIL.NS,877,359.46,2025-01-01,Oil Gas & Consumable Fuels
PORT_0042,MANAPPURAM.NS,124,337.51,2025-01-01,Financial Services
PORT_0042,IIFL.NS,512,664.38,2025-01-01,Financial Services
PORT_0042,CARTRADE.NS,720,2831.96,2025-01-01,Consumer Services
PORT_0042,WIPRO.NS,528,218.47,2025-01-01,Information Technology
PORT_0042,NCC.NS,76,155.19,2025-01-01,Construction
PORT_0042,VMART.NS,763,815.06,2025-01-01,Consumer Services
PORT_0042,ICICIPRULI.NS,190,517.09,2025-01-01,Financial Services
PORT_0042,ESCORTS.NS,872,2754.02,2025-01-01,Automobile and Auto Components
PORT_0042,SOBHA.NS,612,1410.65,2025-01-01,Realty
PORT_0042,CHOLAFIN.NS,368,1499.01,2025-01-01,Financial Services
PORT_0042,MARUTI.NS,932,14259.44,2025-01-01,Automobile and Auto Components
PORT_0042,HEROMOTOCO.NS,525,5698.29,2025-01-01,Automobile and Auto Components
PORT_0042,SENCO.NS,185,372.58,2025-01-01,Consumer Durables
PORT_0042,MUTHOOTFIN.NS,780,2651.87,2025-01-01,Financial Services
PORT_0042,LICI.NS,933,316.94,2025-01-01,Financial Services
PORT_0042,CYIENT.NS,936,743.33,2025-01-01,Information Technology
PORT_0042,BECTORFOOD.NS,479,188.14,2025-01-01,FMCG
PORT_0042,BRIGADE.NS,890,590.05,2025-01-01,Realty
PORT_0043,ICICIPRULI.NS,286,456.71,2025-01-01,Financial Services
PORT_0043,JYOTICNC.NS,124,749.68,2025-01-01,Capital Goods
PORT_0043,TORNTPHARM.NS,534,4701.57,2025-01-01,Healthcare
PORT_0043,MCX.NS,425,2458.93,2025-01-01,Financial Services
PORT_0043,TVSMOTOR.NS,919,4311.46,2025-01-01,Automobile and Auto Components
PORT_0043,PAGEIND.NS,346,32679.43,2025-01-01,Textiles
PORT_0043,SUNTECK.NS,182,353.78,2025-01-01,Realty
PORT_0043,CHAMBLFERT.NS,73,485.92,2025-01-01,Chemicals
PORT_0043,PFC.NS,984,385.54,2025-01-01,Financial Services
PORT_0044,BIOCON.NS,95,361.26,2025-01-01,Healthcare
PORT_0044,RCF.NS,345,145.15,2025-01-01,Chemicals
PORT_0044,MUTHOOTFIN.NS,707,2784.5,2025-01-01,Financial Services
PORT_0044,GRASIM.NS,627,3602.46,2025-01-01,Construction Materials
PORT_0044,NAVINFLUOR.NS,85,9230.35,2025-01-01,Chemicals
PORT_0044,ZYDUSLIFE.NS,382,1269.28,2025-01-01,Healthcare
PORT_0044,AUROPHARMA.NS,649,1739.56,2025-01-01,Healthcare
PORT_0044,TECHM.NS,706,1637.47,2025-01-01,Information Technology
PORT_0044,GNFC.NS,80,622.03,2025-01-01,Chemicals
PORT_0044,CHOLAFIN.NS,675,1534.57,2025-01-01,Financial Services
PORT_0044,MARUTI.NS,80,15937.62,2025-01-01,Automobile and Auto Components
PORT_0044,BLUESTARCO.NS,600,1502.73,2025-01-01,Consumer Durables
PORT_0044,SUPREMEIND.NS,919,3419.02,2025-01-01,Capital Goods
PORT_0044,AARTIIND.NS,648,468.37,2025-01-01,Chemicals
PORT_0044,MRF.NS,975,128839.66,2025-01-01,Automobile and Auto Components
PORT_0044,HDFCLIFE.NS,514,544.67,2025-01-01,Financial Services
PORT_0044,FINCABLES.NS,783,1150.07,2025-01-01,Capital Goods
PORT_0045,SRF.NS,418,2456.02,2025-01-01,Chemicals
PORT_0045,MPHASIS.NS,33,2472.05,2025-01-01,Information Technology
PORT_0045,INFY.NS,151,1135.67,2025-01-01,Information Technology
PORT_0045,SUNTECK.NS,911,325.02,2025-01-01,Realty
PORT_0045,OFSS.NS,283,9741.93,2025-01-01,Information Technology
PORT_0045,BAJFINANCE.NS,967,960.28,2025-01-01,Financial Services
PORT_0045,DRREDDY.NS,305,1084.09,2025-01-01,Healthcare
PORT_0045,IDEAFORGE.NS,297,864.97,2025-01-01,Capital Goods
PORT_0045,SBILIFE.NS,978,2210.7,2025-01-01,Financial Services
PORT_0045,KIMS.NS,189,773.08,2025-01-01,Healthcare
PORT_0045,AFFLE.NS,83,1491.24,2025-01-01,Information Technology
PORT_0045,ACC.NS,506,1221.73,2025-01-01,Construction Materials
PORT_0045,PRAJIND.NS,858,329.24,2025-01-01,Capital Goods
PORT_0045,SHOPERSTOP.NS,544,439.8,2025-01-01,Consumer Services
PORT_0045,BLUESTARCO.NS,918,1458.28,2025-01-01,Consumer Durables
PORT_0045,LICI.NS,711,426.0,2025-01-01,Financial Services
PORT_0045,ABFRL.NS,351,59.3,2025-01-01,Consumer Services
PORT_0045,PARAGMILK.NS,32,224.28,2025-01-01,FMCG
PORT_0046,PAYTM.NS,117,1199.61,2025-01-01,Financial Services
PORT_0046,BAJAJFINSV.NS,42,1760.45,2025-01-01,Financial Services
PORT_0046,EMAMILTD.NS,575,462.14,2025-01-01,FMCG
PORT_0046,PNB.NS,471,135.73,2025-01-01,Financial Services
PORT_0046,CSBBANK.NS,954,353.28,2025-01-01,Financial Services
PORT_0046,TATAPOWER.NS,453,341.32,2025-01-01,Power
PORT_0046,LALPATHLAB.NS,355,2173.02,2025-01-01,Healthcare
PORT_0047,ULTRACEMCO.NS,722,14067.82,2025-01-01,Construction Materials
PORT_0047,TCS.NS,780,2608.48,2025-01-01,Information Technology
PORT_0047,IRB.NS,926,22.56,2025-01-01,Construction
PORT_0047,INFY.NS,767,1039.38,2025-01-01,Information Technology
PORT_0047,TATACHEM.NS,832,656.14,2025-01-01,Chemicals
PORT_0047,AMBUJACEM.NS,381,428.44,2025-01-01,Construction Materials
PORT_0047,GODREJPROP.NS,608,2139.04,2025-01-01,Realty
PORT_0047,MUTHOOTFIN.NS,432,2396.45,2025-01-01,Financial Services
PORT_0047,INTELLECT.NS,512,607.33,2025-01-01,Information Technology
PORT_0047,HATSUN.NS,811,760.42,2025-01-01,FMCG
PORT_0047,RELAXO.NS,232,503.28,2025-01-01,Consumer Durables
PORT_0047,LICI.NS,157,316.59,2025-01-01,Financial Services
PORT_0047,SAIL.NS,360,147.69,2025-01-01,Metals & Mining
PORT_0048,INOXWIND.NS,770,77.87,2025-01-01,Capital Goods
PORT_0048,EICHERMOT.NS,910,7807.3,2025-01-01,Automobile and Auto Components
PORT_0048,PAGEIND.NS,213,46104.39,2025-01-01,Textiles
PORT_0048,BALKRISIND.NS,697,1978.77,2025-01-01,Automobile and Auto Components
PORT_0048,HATSUN.NS,152,1056.42,2025-01-01,FMCG
PORT_0048,PGHH.NS,541,9496.8,2025-01-01,FMCG
PORT_0048,HEIDELBERG.NS,435,155.88,2025-01-01,Construction Materials
PORT_0048,SOUTHBANK.NS,939,47.22,2025-01-01,Financial Services
PORT_0048,VIJAYA.NS,652,1252.49,2025-01-01,Healthcare
PORT_0048,LUPIN.NS,724,2573.79,2025-01-01,Healthcare
PORT_0049,AVANTIFEED.NS,220,1057.95,2025-01-01,FMCG
PORT_0049,BSOFT.NS,346,330.12,2025-01-01,Information Technology
PORT_0049,BATAINDIA.NS,648,640.48,2025-01-01,Consumer Durables
PORT_0049,NAVINFLUOR.NS,852,9755.33,2025-01-01,Chemicals
PORT_0049,TANLA.NS,628,704.28,2025-01-01,Information Technology
PORT_0049,NATCOPHARM.NS,71,981.2,2025-01-01,Healthcare
PORT_0049,EASEMYTRIP.NS,162,5.51,2025-01-01,Consumer Services
PORT_0049,VIJAYA.NS,707,1446.08,2025-01-01,Healthcare
PORT_0049,LICI.NS,187,377.49,2025-01-01,Financial Services
PORT_0049,HATSUN.NS,496,1082.26,2025-01-01,FMCG
PORT_0049,WHIRLPOOL.NS,256,820.25,2025-01-01,Consumer Durables
PORT_0049,TORNTPOWER.NS,550,1583.82,2025-01-01,Power
PORT_0049,DEEPAKNTR.NS,787,1459.52,2025-01-01,Chemicals
PORT_0049,SUNTECK.NS,160,323.41,2025-01-01,Realty
PORT_0050,HUDCO.NS,806,212.01,2025-01-01,Financial Services
PORT_0050,ATUL.NS,937,7575.97,2025-01-01,Chemicals
PORT_0050,HERITGFOOD.NS,186,384.61,2025-01-01,FMCG
PORT_0050,EMAMILTD.NS,550,433.63,2025-01-01,FMCG
PORT_0050,ELECON.NS,716,355.73,2025-01-01,Capital Goods
PORT_0050,ICICIBANK.NS,878,1437.54,2025-01-01,Financial Services
PORT_0050,TCS.NS,276,2495.67,2025-01-01,Information Technology
PORT_0050,PRESTIGE.NS,649,1444.98,2025-01-01,Realty
PORT_0050,RANEHOLDIN.NS,76,1767.62,2025-01-01,Automobile and Auto Components
PORT_0050,CROMPTON.NS,658,217.06,2025-01-01,Consumer Durables
PORT_0050,ZYDUSLIFE.NS,220,1189.24,2025-01-01,Healthcare
PORT_0050,NAUKRI.NS,726,1359.25,2025-01-01,Consumer Services
PORT_0050,LODHA.NS,52,1444.28,2025-01-01,Realty
PORT_0050,BPCL.NS,996,303.17,2025-01-01,Oil Gas & Consumable Fuels
PORT_0050,TATACONSUM.NS,463,1123.72,2025-01-01,FMCG
PORT_0050,KNRCON.NS,724,152.19,2025-01-01,Construction
PORT_0050,PARAGMILK.NS,254,230.33,2025-01-01,FMCG
PORT_0050,CESC.NS,304,152.69,2025-01-01,Power
PORT_0050,AMBUJACEM.NS,167,446.19,2025-01-01,Construction Materials
PORT_0051,HGINFRA.NS,893,561.61,2025-01-01,Construction
PORT_0051,GSFC.NS,713,169.42,2025-01-01,Chemicals
PORT_0051,VBL.NS,658,402.98,2025-01-01,FMCG
PORT_0051,HUDCO.NS,104,163.41,2025-01-01,Financial Services
PORT_0051,BRIGADE.NS,992,526.66,2025-01-01,Realty
PORT_0051,IGL.NS,531,134.46,2025-01-01,Oil Gas & Consumable Fuels
PORT_0051,RRKABEL.NS,441,2650.92,2025-01-01,Capital Goods
PORT_0051,SUNTECK.NS,125,265.1,2025-01-01,Realty
PORT_0051,ADANIPOWER.NS,262,235.98,2025-01-01,Power
PORT_0051,POLYCAB.NS,325,9966.37,2025-01-01,Capital Goods
PORT_0051,TIMKEN.NS,381,3226.53,2025-01-01,Capital Goods
PORT_0051,TATACHEM.NS,986,734.47,2025-01-01,Chemicals
PORT_0051,CGPOWER.NS,623,905.4,2025-01-01,Capital Goods
PORT_0052,ABCAPITAL.NS,610,339.55,2025-01-01,Financial Services
PORT_0052,SUPRAJIT.NS,427,466.86,2025-01-01,Automobile and Auto Components
PORT_0052,OIL.NS,18,486.83,2025-01-01,Oil Gas & Consumable Fuels
PORT_0052,ACC.NS,542,1606.8,2025-01-01,Construction Materials
PORT_0052,NBCC.NS,802,80.78,2025-01-01,Construction
PORT_0053,TATAPOWER.NS,693,305.37,2025-01-01,Power
PORT_0053,BHARATFORG.NS,973,1812.3,2025-01-01,Automobile and Auto Components
PORT_0053,EMAMILTD.NS,516,470.25,2025-01-01,FMCG
PORT_0053,IRFC.NS,170,79.66,2025-01-01,Financial Services
PORT_0053,GODREJPROP.NS,909,2021.95,2025-01-01,Realty
PORT_0053,MAHLIFE.NS,115,370.77,2025-01-01,Realty
PORT_0053,PGHH.NS,862,7987.31,2025-01-01,FMCG
PORT_0053,CYIENT.NS,492,728.51,2025-01-01,Information Technology
PORT_0053,IDEA.NS,832,14.24,2025-01-01,Telecommunication
PORT_0053,HATSUN.NS,158,864.24,2025-01-01,FMCG
PORT_0053,SONACOMS.NS,140,811.71,2025-01-01,Automobile and Auto Components
PORT_0053,MARUTI.NS,500,15114.02,2025-01-01,Automobile and Auto Components
PORT_0053,ADANIGREEN.NS,547,1477.74,2025-01-01,Power
PORT_0053,AFFLE.NS,787,1663.2,2025-01-01,Information Technology
PORT_0053,CAPLIPOINT.NS,646,2489.11,2025-01-01,Healthcare
PORT_0053,VMART.NS,304,945.57,2025-01-01,Consumer Services
PORT_0054,MRF.NS,109,121710.97,2025-01-01,Automobile and Auto Components
PORT_0054,TCS.NS,272,2840.8,2025-01-01,Information Technology
PORT_0054,IDEA.NS,699,10.57,2025-01-01,Telecommunication
PORT_0054,TORNTPOWER.NS,129,1487.46,2025-01-01,Power
PORT_0054,BALRAMCHIN.NS,915,706.66,2025-01-01,FMCG
PORT_0054,BEML.NS,132,2057.86,2025-01-01,Capital Goods
PORT_0054,DCBBANK.NS,596,189.06,2025-01-01,Financial Services
PORT_0055,TANLA.NS,523,492.85,2025-01-01,Information Technology
PORT_0055,PAYTM.NS,864,1269.17,2025-01-01,Financial Services
PORT_0055,ADANIPOWER.NS,77,189.99,2025-01-01,Power
PORT_0055,NAVINFLUOR.NS,28,6989.35,2025-01-01,Chemicals
PORT_0055,GRANULES.NS,603,927.9,2025-01-01,Healthcare
PORT_0055,GLENMARK.NS,742,2382.09,2025-01-01,Healthcare
PORT_0055,OIL.NS,61,377.02,2025-01-01,Oil Gas & Consumable Fuels
PORT_0055,IDFCFIRSTB.NS,703,100.07,2025-01-01,Financial Services
PORT_0055,SCHAEFFLER.NS,400,4339.43,2025-01-01,Automobile and Auto Components
PORT_0055,IPCALAB.NS,10,1519.41,2025-01-01,Healthcare
PORT_0055,FACT.NS,752,904.13,2025-01-01,Chemicals
PORT_0055,RELIANCE.NS,28,1148.01,2025-01-01,Oil Gas & Consumable Fuels
PORT_0055,ASHOKLEY.NS,642,166.85,2025-01-01,Automobile and Auto Components
PORT_0055,SOUTHBANK.NS,992,44.17,2025-01-01,Financial Services
PORT_0055,NTPC.NS,170,392.47,2025-01-01,Power
PORT_0055,HATSUN.NS,123,1058.56,2025-01-01,FMCG
PORT_0055,NEWGEN.NS,681,467.27,2025-01-01,Information Technology
PORT_0055,MARICO.NS,366,711.75,2025-01-01,FMCG
PORT_0056,COROMANDEL.NS,407,2300.32,2025-01-01,Chemicals
PORT_0056,KARURVYSYA.NS,707,306.71,2025-01-01,Financial Services
PORT_0056,DATAPATTNS.NS,378,4523.53,2025-01-01,Capital Goods
PORT_0056,AMBUJACEM.NS,727,461.69,2025-01-01,Construction Materials
PORT_0056,ZENSARTECH.NS,452,561.16,2025-01-01,Information Technology
PORT_0056,UNIONBANK.NS,593,155.82,2025-01-01,Financial Services
PORT_0056,CONCOR.NS,104,436.85,2025-01-01,Services
PORT_0056,TANLA.NS,340,499.41,2025-01-01,Information Technology
PORT_0056,PIIND.NS,164,2854.34,2025-01-01,Chemicals
PORT_0056,ABB.NS,675,6387.27,2025-01-01,Capital Goods
PORT_0056,TATACONSUM.NS,942,902.84,2025-01-01,FMCG
PORT_0056,BECTORFOOD.NS,776,247.43,2025-01-01,FMCG
PORT_0056,POLYCAB.NS,189,10718.31,2025-01-01,Capital Goods
PORT_0057,MARUTI.NS,874,12321.49,2025-01-01,Automobile and Auto Components
PORT_0057,PARAGMILK.NS,895,252.13,2025-01-01,FMCG
PORT_0057,KAYNES.NS,692,3673.84,2025-01-01,Capital Goods
PORT_0057,LICI.NS,381,383.75,2025-01-01,Financial Services
PORT_0057,BSOFT.NS,866,309.67,2025-01-01,Information Technology
PORT_0057,NAUKRI.NS,538,1321.49,2025-01-01,Consumer Services
PORT_0057,LAURUSLABS.NS,622,2039.85,2025-01-01,Healthcare
PORT_0058,BALKRISIND.NS,125,2774.08,2025-01-01,Automobile and Auto Components
PORT_0058,NATCOPHARM.NS,385,737.02,2025-01-01,Healthcare
PORT_0058,KANSAINER.NS,963,244.36,2025-01-01,Consumer Durables
PORT_0058,ADANIPOWER.NS,972,247.93,2025-01-01,Power
PORT_0058,AIAENG.NS,755,5721.07,2025-01-01,Capital Goods
PORT_0058,DCBBANK.NS,978,197.67,2025-01-01,Financial Services
PORT_0058,LODHA.NS,190,1387.68,2025-01-01,Realty
PORT_0058,LATENTVIEW.NS,807,259.28,2025-01-01,Information Technology
PORT_0058,PIDILITIND.NS,286,1541.42,2025-01-01,Chemicals
PORT_0058,IDEAFORGE.NS,284,1079.47,2025-01-01,Capital Goods
PORT_0059,ADANIENT.NS,19,3362.97,2025-01-01,Metals & Mining
PORT_0059,RANEHOLDIN.NS,915,1417.11,2025-01-01,Automobile and Auto Components
PORT_0059,UBL.NS,417,1251.35,2025-01-01,FMCG
PORT_0059,SRF.NS,589,2688.61,2025-01-01,Chemicals
PORT_0059,SKFINDIA.NS,563,1294.6,2025-01-01,Capital Goods
PORT_0059,INFY.NS,672,1339.63,2025-01-01,Information Technology
PORT_0059,LMW.NS,318,16179.0,2025-01-01,Capital Goods
PORT_0059,BANDHANBNK.NS,971,191.97,2025-01-01,Financial Services
PORT_0059,TCS.NS,996,2624.71,2025-01-01,Information Technology
PORT_0059,ABBOTINDIA.NS,177,29467.32,2025-01-01,Healthcare
PORT_0060,KAYNES.NS,307,3404.45,2025-01-01,Capital Goods
PORT_0060,SRF.NS,514,2881.66,2025-01-01,Chemicals
PORT_0060,NAUKRI.NS,41,1352.06,2025-01-01,Consumer Services
PORT_0060,THERMAX.NS,880,3877.34,2025-01-01,Capital Goods
PORT_0060,ALKYLAMINE.NS,343,1860.27,2025-01-01,Chemicals
PORT_0061,MPHASIS.NS,570,2654.98,2025-01-01,Information Technology
PORT_0061,AJANTPHARM.NS,37,2992.57,2025-01-01,Healthcare
PORT_0061,LMW.NS,174,13312.63,2025-01-01,Capital Goods
PORT_0061,BANDHANBNK.NS,886,182.45,2025-01-01,Financial Services
PORT_0061,NCC.NS,993,173.08,2025-01-01,Construction
PORT_0061,DALBHARAT.NS,38,1990.67,2025-01-01,Construction Materials
PORT_0061,BSE.NS,835,3044.74,2025-01-01,Financial Services
PORT_0061,ITC.NS,292,326.48,2025-01-01,FMCG
PORT_0061,CDSL.NS,528,1195.03,2025-01-01,Financial Services
PORT_0061,BIOCON.NS,118,343.74,2025-01-01,Healthcare
PORT_0061,DLF.NS,243,634.61,2025-01-01,Realty
PORT_0061,RKFORGE.NS,196,737.74,2025-01-01,Capital Goods
PORT_0061,TIMKEN.NS,931,3062.69,2025-01-01,Capital Goods
PORT_0061,ABCAPITAL.NS,518,447.98,2025-01-01,Financial Services
PORT_0062,HINDUNILVR.NS,424,1763.57,2025-01-01,FMCG
PORT_0062,SANOFI.NS,14,3632.7,2025-01-01,Healthcare
PORT_0062,AARTIIND.NS,121,536.23,2025-01-01,Chemicals
PORT_0062,ITC.NS,431,233.3,2025-01-01,FMCG
PORT_0062,CESC.NS,221,175.93,2025-01-01,Power
PORT_0062,JUBLFOOD.NS,675,438.43,2025-01-01,Consumer Services
PORT_0062,PARAGMILK.NS,967,204.66,2025-01-01,FMCG
PORT_0062,VBL.NS,985,511.91,2025-01-01,FMCG
PORT_0062,CUMMINSIND.NS,729,5852.57,2025-01-01,Capital Goods
PORT_0063,AUBANK.NS,277,1153.19,2025-01-01,Financial Services
PORT_0063,LT.NS,529,4362.42,2025-01-01,Construction
PORT_0063,ETERNAL.NS,485,303.16,2025-01-01,Consumer Services
PORT_0063,TATAPOWER.NS,918,416.34,2025-01-01,Power
PORT_0063,SOBHA.NS,717,1154.92,2025-01-01,Realty
PORT_0063,BALRAMCHIN.NS,851,705.15,2025-01-01,FMCG
PORT_0063,M&M.NS,399,2823.59,2025-01-01,Automobile and Auto Components
PORT_0063,SENCO.NS,763,349.82,2025-01-01,Consumer Durables
PORT_0063,INDUSINDBK.NS,692,893.62,2025-01-01,Financial Services
PORT_0063,BATAINDIA.NS,158,815.45,2025-01-01,Consumer Durables
PORT_0063,MARICO.NS,37,835.11,2025-01-01,FMCG
PORT_0064,IGL.NS,855,156.71,2025-01-01,Oil Gas & Consumable Fuels
PORT_0064,ICICIBANK.NS,938,1158.16,2025-01-01,Financial Services
PORT_0064,AVANTIFEED.NS,17,891.18,2025-01-01,FMCG
PORT_0064,OFSS.NS,599,10343.31,2025-01-01,Information Technology
PORT_0064,RADICO.NS,576,3856.84,2025-01-01,FMCG
PORT_0064,RATEGAIN.NS,476,1028.81,2025-01-01,Information Technology
PORT_0064,KARURVYSYA.NS,749,274.47,2025-01-01,Financial Services
PORT_0064,PNCINFRA.NS,317,244.19,2025-01-01,Construction
PORT_0064,SOBHA.NS,173,1171.0,2025-01-01,Realty
PORT_0064,ASTERDM.NS,665,740.67,2025-01-01,Healthcare
PORT_0064,IOC.NS,80,160.15,2025-01-01,Oil Gas & Consumable Fuels
PORT_0064,KEI.NS,809,5268.27,2025-01-01,Capital Goods
PORT_0065,KARURVYSYA.NS,370,315.05,2025-01-01,Financial Services
PORT_0065,INDIANB.NS,961,764.65,2025-01-01,Financial Services
PORT_0065,EXIDEIND.NS,405,525.24,2025-01-01,Automobile and Auto Components
PORT_0065,APOLLOHOSP.NS,498,9915.76,2025-01-01,Healthcare
